금정구 서2동 주민자치센터,부산 금정구 서2동297-446번지 서2동주민센터 (푸름로 81),051-519-5120,haha8471@korea.kr,051-519-4932,http://jumin.busan.go.kr/dong/seo2/main/main.jsp,운영중
금정구 서3동 주민자치센터,부산시 금정구 서3동 397-8,051-519-5142,jiiyeon@hanmail.net,051-519-4933,http://jumin.busan.go.kr/dong/seo3/,운영중
금정구 선두구동 주민자치센터,부산시 금정구 선두구동 두구중리3길 13번,051-519-5343,rakc@korea.kr,051-519-4943,http://jumin.busan.go.kr/dong/seondugu/main/main.jsp,운영중
금정구 자원봉사센터,부산시 금정구 금강로 565번길 54,051-512-2461,kumjungvc@paran.com,051-513-2515,http://vt.geumjeong.go.kr/vol/gov/mogaha/ntis/web/vol/portal/action/VolHomeAction.do?method=executes,운영중
금정구 장전1동 주민자치센터,부산 금정구  장전1동154-1 (장전2로 21),051-519-5282,tsukushi1@korea.kr,051-519-4940,http://jumin.busan.go.kr/dong/jangjeon1/main/main.jsp,운영중
금정구 장전2동 주민자치센터,부산 금정구 장전2동493-2(소정로 19),051-519-5301,sydneytwo@korea.kr,051-519-4941,http://jumin.busan.go.kr/dong/jangjeon2/main/main.jsp,운영중
금정구 장전3동 주민자치센터,부산 금정구 장전동343-4 (꿈나무4로2),051-519-5322,hwan3144@korea.kr,051-519-4942,http://jumin.busan.go.kr/dong/jangjeon3/main/main.jsp,운영중
금정구 청룡노포동 주민자치센터,부산 금정구 청룡동31-14(금샘길 854),051-519-5361,imluved@korea.kr,051-519-4944,http://jumin.busan.go.kr/dong/cheongnyongnopo/,운영중
금정구장애인복지관,부산광역시 금정구 서부로 77금정구장애인복지관 (서동),051-523-0100,gjrc@hanmail.net,051-524-0024,http://www.gjrc.or.kr,운영중
금정구종합사회복지관,부산시 금정구 반송로 490번길 47,051-532-0115~7,hjkl7435@hanmail.net,051-531-0114,http://www.kumjungswc.or.kr/,운영중
금정구지역자활센터,부산 금정구 구서동 177-1,051-508-2163,winapop@nate.com,051-508-2163,http://www.kjtogether.kr,운영중
금정구청,부산시 금정구 부곡3동78 (중앙로 3055) 금정구청 본관5층 평생교육지원과,051-519-4484,anbond@korea.kr,051-519-4489,http://lll.geumjeong.go.kr/,운영중
금정도서관,부산광역시 금정구 금정도서관로 33,051-519-5601,anne3152@korea.kr,051-519-5609,http://library.geumjeong.go.kr/index.geumj,운영중
금정문화회관,부산시 금정구 체육공원로 7(구서동),051-519-5656,sch037@korea.kr,051-519-5659,http://culture.geumjeong.go.kr/,운영중
금정열린배움터,부산시 금정구 부곡1동 546-1번지 2층,010-2581-3042,jmh7439@naver.com,051-864-0544,http://club.cyworld.com/clubV1/Home.cy/52733912,운영중
금정직업전문학교,부산시 금정구 구서동 177-1 우남타워 7층,051-523-6661~2,gj21org@empas.com,051-531-6665,http://www.gj21.org,운영중
금정컴퓨터학원,부산광역시 동래구 금강로 19 금정음악학원금정컴퓨터학원 4층,051-556-6755,kjhy96@naver.com,,,운영중
금정평생교육원,부산시 금정구 남산동 104-3,051-515-4042,bswsm@hanmail.net,051-515-6476,,운영중
금화어린이청소년회,부산 금정구 구서2동201-1,051-582-3042,hjs7824@hanmail.net,,다음카페,운영중
기장군 노인복지회관,부산 기장군 기장읍 대라리186-8,051-724-3443,talove0302@hanmail.net,051-724-3197,http://www.nosasa.or.kr,운영중
기장군 일광면 주민자치센터,부산 기장군 일광면 일광로77-7번지(삼성리 62-2번지),051-709-5212,bada4u@korea.kr,051-709-5230,http://jumin.busan.go.kr/dong/ilgwang,운영중
기장군 자원봉사센터,부산광역시 기장군 기장읍신천리 기장대로 560 기장군청내 5층,051-722-2365,kijangcenter@hanmail.net,051-722-6365,http://vt.gaijang.go.kr,운영중
기장군 장안읍 주민자치센터,부산 기장군 장안읍 좌천리254-12,051-709-5172,kckee@korea.kr,051-709-5173,http://jumin.busan.go.kr/dong/jangan,운영중
기장군 정관면 주민자치센터,부산시 기장군 정관면 용수로 4,051-709-5246,yashi99@korea.kr,051-709-5259,http://jumin.busan.go.kr/dong/jeonggwan/main/main.jsp,운영중
기장군 청소년 수련관,부산시 기장군 정관면 달산리417-22,051-728-4501,,051-728-4506,http://youth.gijangcmc.or.kr,운영중
기장군다문화가족지원센터,부산시 기장군 기장읍 기장중앙로 208,051-723-0219,kslim62@hanmail.net,051-724-8002,http://cafe.daum.net/da-da-,운영중
기장군청,부산시 기장군 기장읍 기장대로 5601층 복지정책과,051-709-4484,oodmsaloo@korea.kr,051-709-4489,http://www.gijang.go.kr/,운영중
기장군청소년문화의집,부산시 기장군 정관면 달산리 417-22,051-728-4501~2,,051-728-4506,http://youth.gijang.go.kr/,운영중
기장군청소년수련관,부산광역시 기장군 달음산길 106 기장군청소년수련관기장군청소년수련관,051-792-4710,hosooned@naver.com,,https://youth.gijangcmc.or.kr/main/main.asp,운영중
기장문화예절학교,부산광역시 기장군 해맞이로 311-31 기장문화예절학교문화예절학교,051-792-4720,dlcoals81@gijangcmc.or.kr,051-728-8022,http://www.gijangcmc.or.kr,운영중
기장문화원,부산광역시 기장군 청강로74번길 35-6 기장문화원35-6 기장문화원,051-724-2224,bjch21@hanmail.net,,http://www.gijangcc.or.kr,운영중
기장읍 행정복지센터,부산광역시 기장군 기장읍 차성동로5번길 10,051-709-5111,ksj1002s@korea.kr,051-709-5119,http://www.gijang.go.kr/,운영중
기장종합사회복지관,부산 기장군 기장읍 차성로 206,051-723-0415,@,051-724-8002,http://welfare.gijang.go.kr/,운영중
기장지역자활센터,부산광역시 기장군 차성로 204-1 우원빌라2F,051-724-3457,kijang2003@hanmail.net,051-724-3459,,운영중
기장평생학습관(기장도서관),부산광역시 기장군 기장읍 차성동로 126번길 13-5,051-709-5351,boinboin@korea.kr,051-724-3074,http://library.gijang.go.kr/gijang/main.do,운영중
길밖의길,부산광역시 수영구 연수로385번길 4부산광역시 수영구 연수로385번길 4,051-522-2573,qkfkadht@hanmail.net,051-522-2573,,운영중
까치마을작은도서관,부산광역시 사하구 까치고개로 77-1(괴정동),051-202-0998,eojp@korea.kr,,,운영중
깨비키즈원격팽생교육원,"부산광역시 해운대구 센텀동로 99, 벽산e센텀클래스원 312호",051-506-1732,director@familyshool.co.kr,051-506-1733,http://kebikids.com,운영중
꿈꾸는작은도서관,부산광역시 사하구 하신번영로 155 사하구노인복지회관꿈꾸는작은도서관(신평동),070-4116-5726,eojp@korea.kr,,,운영중
꿈나무작은도서관,부산광역시 영도구 한사랑길 63 빛과진리교회꿈나무 지역아동센터,051-415-6351,p7572@hanmail.net,,,운영중
꿈나무지역아동센터,부산광역시 중구 대청로99번길 8대청동2가,051-466-1034,9191thecall@hanmail.net,,,운영중
꿈샘작은도서관,부산광역시 남구 유엔로 1-1 동일파크맨션아파트동일상가203호,051-632-5165,yspark4651@hanmail.net,,,운영중
나사함발달장애인복지관(남구발달장애인복지관),부산시 남구 대연5동 1483-9번지,051-623-8621,nasaham@paran.com,051-623-8521,http://nasaham.com,운영중
낙동종합사회복지관,부산광역시 강서구 순아강변길 5,051-271-0560,ndswc1999@hanmail.net,051-271-0562,http://www.ndswc.or.kr/,운영중
낙원미용직업전문학교,부산광역시 동래구 수안동 192-13,051-554-7887,lakwon7887@nate.com,051-554-7586,http://www.nakwonbeauty.com/,운영중
남광종합사회복지관,부산광역시 금정구 노포동산15,051-508-1997,,051-508-6550,http://www.nk.or.kr/home/nk/index.php,운영중
남구 대연1동 주민자치센터,부산시 남구 유엔평화로3번길 26(대연동),051-607-6603,hoyeonio@korea.kr,051-607-6619,http://jumin.busan.go.kr/dong/daeyeon1/main/main.jsp,운영중
남구 대연3동 주민자치센터,부산시 대연3동427-31,051-607-6644,shj12@korea.kr,051-607-6659,http://jumin.busan.go.kr/dong/daeyeon3/main/main.jsp,운영중
남구 대연6동 주민자치센터,부산시 남구 수영로155,051-607-4806,zzokki1962@korea.kr,051-607-6719,http://jumin.busan.go.kr/dong/daeyeon6,운영중
남구 문현1동 주민자치센터,부산 남구 문현1동127-10번지 (큰사랑2길 1호),051-607-6901,hmhgh@korea.kr,051-607-6919,http://jumin.busan.go.kr/dong/munhyeon1/main/main.jsp,운영중
남구 문현2동 주민자치센터,부산 남구 문현동31-7 (전포대로92번길),051-607-6921,jymare@korea.kr,051-607-6939,http://jumin.busan.go.kr/dong/munhyeon2,운영중
남구 문현3동 주민자치센터,부산시 남구 고동골로4번길 7-18(문현동),051-607-6941,952293@korea.kr,051-607-6959,http://jumin.busan.go.kr/dong/munhyeon3,운영중
남구 문현4동 주민자치센터,부산광역시 남구 문현4동366-18번지 세종그랑시아 3층 (수영로 12),051-607-6966,ohjina@korea.kr,051-607-6979,http://jumin.busan.go.kr/dong/munhyeon4,운영중
남구 용당동 주민자치센터,부산 남구 용당동401-1 (신선로 212),051-607-6802,mnk112@korea.kr,051-607-6819,http://jumin.busan.go.kr/dong/yongdang/,운영중
남구 용호1동 주민자치센터,부산 남구 용호1동414-47번지,051-607-6722,miokim@korea.kr,051-607-6739,http://jumin.busan.go.kr/dong/yongho1,운영중
남구 용호2동 주민자치센터,부산 남구 용호2동517-19번지(용호로197번길 41),051-607-6745,ehtj1970@korea.kr,051-607-6759,http://jumin.busan.go.kr/dong/yongho2,운영중
남구 용호3동 주민자치센터,부산 남구 용호3동371-2번지(새희망길 31),051-607-6761,pil1217@korea.kr,051-607-6779,http://jumin.busan.go.kr/dong/yongho3,운영중
남구 용호4동 주민자치센터,부산 남구 용호4동533-23 (중흥길 10),051-607-6788,skdklg@korea.kr,051-607-6799,http://jumin.busan.go.kr/dong/yongho4/main/main.jsp,운영중
남구 우암동 주민센터,부산광역시 남구 우암로 190-15 우암1동사무소우암동주민센터,051-607-4814,eni1025@korea.kr,051-607-6869,http://jumin.busan.go.kr/dong/uam1/main/main.jsp,운영중
남구노인복지관,부산광역시 남구 못골로 97-10남구노인복지관 (대연동),051-628-1291,ngswc@naver.com,051-628-1224,http://www.ngswc.or.kr,운영중
남구장애인복지관,부산 남구 대연3동567-16 (유엔조각공원길 13),051-626-6990,mi547@nate.com,051-626-6992,http://www.namgurc.or.kr/,운영중
남구종합사회복지관,부산광역시 남구 동제당로 258 (우암동),051-647-3655,namguswc@hanmail.net,051-647-3656,http://www.namguwelfare.modoo.at,운영중
남구청,부산광역시 남구 못골로 19 남구청4층 평생교육과,051-607-4000,party912@korea.kr,,http://www.bsnamgu.go.kr/,운영중
남구평생학습센터,부산광역시 남구 못골로 19(대연동) 5층,051-607-4515,party912@korea.kr,051-607-4519,http://edu.bsnamgu.go.kr,운영중
남부교육지원청,부산광역시 남구 못골로 29 부산광역시남부교육청남부교육지원청,051-640-0314,mun1492@korea.kr,,http://nambu.pen.go.kr,운영중
남부산평생교육원,부산시 남구 대연5동 1379-8번지,051-622-3130,jinju3131@hanmail.net,051-241-5525,http://cafe.daum.net/siml75/,운영중
남부야학(구.남부 경찰서 부설남부 실업 중학교),부산시 남구 문현동429-4번지,051-622-1205,cjy0279@hanmail.net,051-622-1205,,운영중
남산정사회복지관,부산광역시 북구 덕천1동814-1 BMC아파트단지내,051-342-8206,nsjswc@hanmail.net,051-342-8207,http://www.nsjswc.com,운영중
남일고등학교,부산 수영구 망미동920-10,051-750-0100,,051-750-0113,http://bsnamil.hs.kr,운영중
남천천신협 평생학습문화센터,부산 수영구 남천1동14-21 남천천신협 6층 문화센터,051-628-4674,jenglike@naver.com,051-621-6492,www.nccu.co.kr,운영중
남항동 행정복지센터,부산광역시 영도구 남항로9번길 1,051-419-5501,tokyo81@korea.kr,051-419-5505,http://www.yeongdo.go.kr/00492/00553/00573.web,운영중
노라노디자인아카데미학원,부산 부산진구 부전동156-28 오기빌딩 6층,051-808-4500,norano@korea.com,051-808-4882,http://norano.com,운영중
농협하나로클럽문화센터,"부산시 북구 금곡대로469, 3층",051-330-9017,silver2286@daum.net,051-330-9140,https://www.nhhanaro.co.kr,운영중
뉴라이프지역아동센터,부산광역시 해운대구 대천로103번길 9 대림2차아파트대림2차상가 304호,051-702-1745,newlife3217@naver.com,051-703-1745,,운영중
뉴월드직업전문학교,부산시 사상구 모라동652-10,051-301-3507,newwr@paran.com,051-301-3990,http://www.nwpos.or.kr,운영중
뉴코아아울렛 괴정점 문화센터,"부산광역시 사하구 사하로 190, 6층",051-209-5122,jeong_gyeowoon@eland.co.kr,051-209-5127,http://www.elandretail.com,운영중
느티나무도서관,부산시 해운대구 반송2동 216-290,051-542-1590,bansasa2002@hanmail.net,051-542-1590,http://www.ntnamu.kr/,운영중
늘푸른평생교육원,부산광역시 사하구 윤공단로 116세현빌딩 2층,070-4239-1380,goojh1129@hanmail.net,,,운영중
다대도서관,부산광역시 사하구 다대낙조2길 9(다대동),051-220-5864,ysunni@korea.kr,051-220-5869,http://www.saha.go.kr/dadaelib,운영중
다대사회복지관,부산광역시 사하구 다대2동산113-12,051-264-5420,dadaeswc@hanmail.net,051-266-2164,http://www.dadaeswc.or.kr,운영중
다대종합사회복지관,부산 사하구 다대로 440 (다대동)다대사회복지관,051-264-5420,dadaeswc@hanmail.net,051-266-2164,http://www.dadaeswc.or.kr,운영중
다른경제협동조합,부산 북구 모분재로15번길78-20(덕천동),051-891-2717,cupu12@hanmail.net,,,운영중
다모아 작은도서관,"부산광역시 사하구 감천로139번길 37(감천동, 다모아작은도서관)",051-294-9730,eojp@korea.kr,,,운영중
다산직업전문학교,부산 사하구 당리동313-20 (주)진타워3층,051-202-6543,ds6543@hanmail.net,051-202-6541,www.2026543.or.kr,운영중
다솜평생교육원,"부산광역시 동구 고관로 79, 2층",051-464-1786,dasom1786@hanmail.net,051-464-1785,http://www.dasomedu.co.kr,운영중
다원문고,부산광역시 연제구 쌍미천로 611층 다원문고,051-866-4126,dooms2008@daum.net,,,운영중
다원지역아동센터,부산광역시 연제구 쌍미천로 611층 다원지역아동센터,051-865-0555,dooms2008@daum.net,,,운영중
당감종합사회복지관,부산 부산진구 당감3동818-220,051-896-2320,ikiioiio@nate.com,051-894-2320,http://www.danggam.co.kr,운영중
당리동 행정복지센터,부산광역시 사하구 낙동대로 380,051-220-5121,saha5337@korea.kr,051-220-5129,http://www.saha.go.kr/dangni/main.do,운영중
대동대학교 평생교육원,부산광역시 금정구 중앙대로 1610 대동빌딩 3층 평생교육원,051-510-4965,colin2@deadong.ac.kr,051-510-4966,http://lifeedu.daedong.ac.kr,운영중
대신지역아동센터,부산광역시 서구 구덕로 346번길17 3층,051-241-5681,pmj7111@naver.com,,http://cafe.daum.net/D-R-S,운영중
대양교회 노인교실,부산시 연제구 연산9동 연안로 13번길 25,051-759-9771~4,jung28200@hanmail.net,051-759-9775,http://dych.cafe24.com/com/com_11.html,운영중
대연5동 행정복지센터,부산광역시 남구 진남로46번길 7(대연동),051-607-4805,sy12345@korea.kr,051-607-6689,https://www.bsnamgu.go.kr/daeyeon5/index.namgu,운영중
대한상공회의소 부산인력개발원,부산 남구 신선로 454-20 (용당동)(용당동),051-626-4260,leedy@korcham.net,051-626-4293,ps.korchamhrd.net,운영중
대한적십자사부산광역시지사,"부산광역시 부산진구 동성로 144, 4층",051-801-4000,ldi1224@redcross.or.kr,051-801-4009,http://www.redcross.or.kr,운영중
더웹스초등학교,부산 해운대구 반여로 21 (반여동)6층,051-532-6101,stk5158@thewebs.kr,,,운영중
덕천노인대학,부산광역시 북구 덕천1동385-24번지,051-338-9100,abram1220@hanmail.net,051-338-9101,http://www.dcpc.or.kr/,운영중
덕천종합사회복지관,부산 북구 덕천3동808,051-331-4674,dcswc1@hanmail.net,051-342-9350,http://www.duc1000.co.kr,운영중
동광해들지역아동센터,부산광역시 중구 중구로 63동광해들지역아동센터,051-246-7755,tina2431@hanmail.net,,,운영중
동구 범일2동 주민자치센터,부산시 동구 범일2동 범일로58번,051-440-6321,uni75@korea.kr,051-440-4944,http://jumin.busan.go.kr/dong/beomil2/main/main.jsp,운영중
동구 범일4동 주민자치센터,부산광역시 동구 범일4동1438-94번지 (범상로 12),051-440-6341,,051-440-4945,http://jumin.busan.go.kr/dong/beomil4/main/main.jsp,운영중
동구 범일5동 주민자치센터,부산 동구 좌천동68-54 범일5동 주민센터 (성남로47번길 13 ),051-440-6361,qoapple@korea.kr,051-440-4946,http://jumin.busan.go.kr/dong/beomil5,운영중
동구 수정2동 주민자치센터,부산 동구 수정동795-35번지,051-440-6201,kxx80@korea.kr,051-440-4937,http://jumin.busan.go.kr/dong/sujeong2/03/01.jsp,운영중
동구 수정4동 주민자치센터,부산 동구 수정4동1172-2번지 (수정4동 망양로685번길2),051-440-6223,ojj21@korea.kr,051-440-4939,http://jumin.busan.go.kr/dong/sujeong4,운영중
동구 수정5동 주민자치센터,부산 동구 수정5동520-9 (망양로 795번길 2),051-440-6241,park24082002@korea.kr,051-440-4940,http://jumin.busan.go.kr/dong/sujeong5/main/main.jsp,운영중
동구 좌천1동 주민자치센터,부산 동구 좌천1동684-5번지 (좌천남로 19),051-440-6261,isunny@korea.kr,051-440-4941,http://jumin.busan.go.kr/dong/jwacheon1,운영중
동구 좌천4동 주민자치센터,부산시 동구 증산서로 24(좌천동 899-1),051-440-6281,agatha411@korea.kr,051-440-4942,http://jumin.busan.go.kr/dong/jwacheon4/main/main.jsp,운영중
동구 초량1동 주민자치센터,부산시 동구 중앙대로 179번길 33,051-440-6101,one8941@korea.kr,051-440-4931,http://jumin.busan.go.kr/dong/choryang1/main/main.jsp,운영중
동구 초량2동 주민자치센터,부산 동구 초량2동444-1번지 (중앙대로 209번길 30 ),051-440-6121,cats0106@korea.kr,051-440-4932,http://jumin.busan.go.kr/dong/choryang2,운영중
동구 초량3동 주민자치센터,부산광역시 동구 초량3동110-18번지 (초량상로 112),051-440-6141,joneship@korea.kr,051-440-4933,http://jumin.busan.go.kr/dong/choryang3/main/main.jsp,운영중
동구 초량6동 주민자치센터,부산 동구 초량동초량로 75,051-440-6161,alika@korea.kr,051-440-4935,http://jumin.busan.go.kr/dong/choryang6/main/main.jsp,운영중
동구노인종합복지관,부산광역시 동구 홍곡중로5번길 24,051-467-7887,hyojason2000@hanmail.net,051-467-4428,http://www.hyojason.or.kr/,운영중
동구여성인력개발센터,부산광역시 동구 중앙대로 319 부산Y.M.C.A.빌딩3층,051-464-9882,ewoman@hanmail.net,,http://www.ewoman.or.kr,운영중
동구자성대노인복지관,부산광역시 동구 자성로 140번길 32,051-632-7597,jasungdae1@daum.net,051-632-7598,http://jasungdae.or.kr/,운영중
동구자원봉사센터,부산광역시 동구 고관로63번길 1은정빌딩2층 (수정동),051-711-1365,donggu440@naver.com,051-711-4957,http://vt.bsdonggu.go.kr/,운영중
동구장애인복지관,부산시 동구 수정2동 767-7,051-469-9756,dgwc4949@naver.com,051-466-0022,http://www.dgwc.or.kr/,운영중
동구종합사회복지관,부산광역시 동구 안창로 57동구종합사회복지관 (범일동),051-633-3367,dlsghs2@korea.kr,051-631-3991,http://www.dongguswc.or.kr/,운영중
동구지역자활센터,부산시 동구 초량3동 1162-9,051-462-1466,,051-462-1488,http://www.donggu-jahwal.or.kr/,운영중
동구평생학습관,부산광역시 동구 초량중로 383층(차이나타운 공영주차장),051-469-6480,kes55133@korea.kr,051-469-6488,http://www.bsdonggu.go.kr/lll/,운영중
동래test,부산 동래구 차밭골로 38-1 (온천동)부산인재평생교육진흥원,051-200-0000,k0l6k101@naver.com,,http://www.bitle.kr/index.bitle,운영중
동래구 명륜동 주민자치센터,부산 동래구 명륜2동700-200 (명륜2동 명륜역5길 28),051-550-6361,,051-550-6379,http://jumin.busan.go.kr/dong/myeongnyun2/main/main.jsp,운영중
동래구 명장2동 주민자치센터,부산 동래구 명서길326-4,051-550-6561,hg701014@korea.kr,051-550-6579,http://jumin.busan.go.kr/dong/myeongjang2,운영중
동래구 복산동 주민자치센터,부산시 동래구 복천동462-2,051-550-6321,heojoung@korea.kr,051-550-6339,http://jumin.busan.go.kr/dong/boksan/main/main.jsp,운영중
동래구 사직1동 주민자치센터,부산 동래구 사직1동50-16 석사로 167,051-550-6441,hyangsuk@korea.kr,051-550-6459,http://jumin.busan.go.kr/dong.sajik1,운영중
동래구 사직2동 주민자치센터,부산 동래구 사직2동29-2 시영길 18,051-550-6462,hayj@korea.kr,051-550-6479,http://jumin.busan.go.kr/dong/sajik2,운영중
동래구 사직3동 주민자치센터,부산 동래구 사직3동123-23 (아시아드대로 154번길 79),051-550-6481,joo22@korea.kr,051-550-6499,http://jumin.busan.go.kr/dong/sajik3/main/main.jsp,운영중
동래구 수민동 주민자치센터,부산 동래구 낙민동135-10번지(패총2길 75),051-550-6306,dlssrka@korea.kr,051-550-6319,http://jumin.busan.go.kr/dong/sumin/main/main.jsp,운영중
동래구 안락1동 주민자치센터,부산 동래구 안락1동433-24번지,051-550-6501,mj2447@korea.kr,051-550-6519,http://jumin.busan.go.kr/dong/anlak2/main/main.jsp,운영중
동래구 안락2동 주민자치센터,부산시 동래구 안락동 646-38,051-550-6528,airrainbow@korea.kr,051-550-6539,http://jumin.busan.go.kr/dong/anlak2,운영중
동래구 온천1동 주민자치센터,부산시 동래구 금강로 127,051-550-6384,dmwn@korea.kr,051-550-6399,http://jumin.busan.go.kr/dong/oncheon1/main/main.jsp,운영중
동래구 온천2동 주민자치센터,부산 동래구 온천동온천새싹길 26(707-3),051-550-6408,suka@korea.kr,051-550-6419,http://jumin.busan.go.kr/dong/oncheon2/main/main.jsp,운영중
동래구 온천3동 주민자치센터,부산 동래구 온천동아시아드대로231번길 21 (온천동),051-550-6424,station4sh@korea.kr,051-550-6439,http://jumin.busan.kr/dong/oncheone3,운영중
동래구 자원봉사센터,부산광역시 동래구 시실로107번길 151 동래종합사회복지관2층,051-525-1430,dongnaelove@hanmail.net,051-526-1431,http://vt.dongnae.go.kr,운영중
동래구노인복지관,부산광역시 동래구 명륜로 207번길 18,051-554-6252,dnswc@hanmail.net,051-554-6254,http://www.dnswc.or.kr,운영중
동래구다문화가족지원센터,부산광역시 동래구 사직북로63번길 20-72층(사직2동 29-8번지),051-506-5766,domufa@hanmail.net,051-506-5767,http://dongraegu.familynet.or.kr/index.jsp,운영중
동래구장애인복지관,부산광역시 동래구 안락1동436-19,051-522-1650,dongnaerc@naver.com,051-552-1654,http://www.dongnaerc.or.kr/,운영중
동래구청,부산광역시 동래구 온천천로359번길 70(낙민동),051-550-4000,dongnae@korea.kr,051-550-4349,http://www.dongnae.go.kr,운영중
동래구평생학습관,부산광역시 동래구 시실로 129 (명장동 530-2),051-525-8291,woogi30@korea.kr,051-552-4349,http://www.dongnae.go.kr/lll/,운영중
동래문화원,부산광역시 동래구 명륜2동137,051-555-1441,meeya000@naver.com,051-550-4988,http://dongnae.kccf.or.kr,운영중
동래여성인력개발센터,부산광역시 동래구 충렬대로 126번길 5,051-503-7268,wwhouse@daum.net,051-505-7151,http://www.womancenter.or.kr,운영중
동래종합사회복지관 노인교실,부산광역시 동래구 명장동508-72,070-8897-8848,qlamqlam@hanmail.net,051-524-2107,http://www.dncc.or.kr,운영중
동래중앙교회,부산광역시 동래구 충렬대로 200동래중앙교회,051-558-1191,yeram1191@nate.com,,http://www.yeram.or.kr,운영중
동래튼튼이지역아동센터,부산시 동래구 온천2동1433-9,051-505-7032,bms2050@hanmail.net,051-555-7033,http://happylog.naver.com/tntnylove.do,운영중
동매누리작은도서관,부산광역시 사하구 다대로130번길 112(신평동),051-900-4060,eojp@korea.kr,,,운영중
동명대학교 평생교육원,부산시 남구 신선로 428(용당동 동명대학교 평생교육원),051-629-3514~5,edu@tu.ac.kr,051-621-7714,https://lifedu.tu.ac.kr,운영중
동부산대학 평생교육원,부산 해운대구 운봉길 60 (반송동)평생교육원,051-540-3805,bhs100@naver.com,051-540-3813,http://lec.dpc.ac.kr,운영중
동부야학,부산시 동구 범일1동 1368-3,051-644-0640,tamarisk0517@hanmail.net,051-644-0640,홈피없음,운영중
동삼2동 행정복지센터,부산광역시 영도구 본산남길 5,051-419-5741,syhhh1210@korea.kr,051-419-5749,https://www.yeongdo.go.kr/02860/03503.web,운영중
동삼사회복지관,부산광역시 영도구 상리로 30 동삼종합사회복지관2층,051-405-2133,dscwc@korea.com,051-403-0386,http://www.dscwc.or.kr,운영중
동서대학교 사회교육원,부산광역시 부산진구 중앙대로 922동서대학교 부설 사회교육원,051-949-8891~3,kokm21@gdsu.dongseo.ac.kr,051-949-8894,https://uni.dongseo.ac.kr/continuing/,운영중
동서대학교 사회교육원,부산 동래구 사직북로 20 (사직동)77-36 층,051-502-2999,hppyedu_2197@naver.com,,http://cafe.naver.com/mdance,운영중
동서대학교 사회교육원,부산 부산진구 중앙대로 922 (양정동)2층 행정실,051-949-8899,sagawa@naver.com,051-949-8894,http://uni.dongseo.ac.kr/continuing/,운영중
동아대학교 평생교육원,부산광역시 서구 구덕로 225 평생교육원 1층,051-200-8452,kjy7551@dau.ac.kr,051-200-8457,https://donga-edu.donga.ac.kr,운영중
동아대학교석당박물관,부산광역시 서구 구덕로 225 동아대학교부민캠퍼스동아대학교석당박물관,051-200-8499,zineng2@dau.ac.kr,,,운영중
동원종합사회복지관,부산광역시 북구 금곡동98-1,051-361-0045,ymcadw@hanmail.net,051-361-0048,http://www.ymcadw.or.kr,운영중
동의과학대학교 디지털평생학습원,부산광역시 부산진구 양지로 54 석당문화관 1층,051-860-3241,limdh@dit.ac.kr,,http://cyber.dit.ac.kr,운영중
동의과학대학교 평생교육원,부산광역시 부산진구 양지로 54 석당문화관 1층,051-860-3241~3,cjh@dit.ac.kr,051-860-3344,https://ce.dit.ac.kr,운영중
동의대학교 평생교육원,부산광역시 부산진구 엄광로 176 지천관 2층 207호,051-890-1947~8,educate@deu.ac.kr,0505-182-6935,https://lifelong.deu.ac.kr,운영중
동일도서관,"부산광역시 영도구 함지로 17,A상가 405, 402호",051-403-4340,yh4340@daum.net,없음,https://band.us/band/50099005,운영중
동주대학교 평생교육원,부산광역시 사하구 사리로 55번길 16(괴정동)덕문관 3층,051-200-3244,ink862@nate.com,051-200-3420,http://cedu.dongju.ac.kr,운영중
동행,부산광역시 금정구 금정로 221 은성빌딩4층,051-582-3253,dhc3255@naver.com,,,운영중
두송종합사회복지관,부산광역시 사하구 다대2동96-1,051-265-9471,dusong53@hanmail.net,051-265-9475,http://www.dusong.or.kr,운영중
드론,부산 남구 신선로 365 (용당동)한미르관 11층,051714-6105,yhkim@iaaneng.com,051-622-3641,www.iaaneng.com,운영중
들꽃이야기어린이도서관,부산 남구 대연5동1364-7,051-621-9577,kidbooklib@hanmail.net,051-621-9577,http://cafe.daum.net/kidbooklib,운영중
디엔브이아카데미,부산광역시 수영구 남천1동36-7번지 코오롱빌딩7층,051-610-7733,,051-611-4038,http://www.dav.co.kr,운영중
로렌츠수영평생교육원,부산광역시 수영구 수영로427번길 42(남천동),051-621-7772,1206jhs@hanmail.net,051-621-7772,,운영중
록봉민속교육박물관,부산광역시 강서구 가덕해안로 741 록봉민속교육박물관천성동 813,051-892-5997,rogbong@hanmail.net,,http://www.rogbong.com,운영중
롯데마트 문화센터 금정점,부산시 금정구 부곡동 223-1,051-580-7801,,팩스없음,http://culture.lottemart.com/,운영중
롯데마트문화센터금정점,"부산광역시 금정구 중앙대로 1731, 2층2층 문화센터",051-580-7802,lotte1823@naver.com,,http://culture.lottemart.com,운영중
롯데백화점 부산본점 문화센터,부산광역시 부산진구 가야대로 772롯데백화점 문화센터,051-810-2355,croon9557@lotteshopping.com,,https://culture.lotteshopping.com,운영중
롯데쇼핑(주)센텀시티점문화센터,"부산광역시 해운대구 센텀남대로 59, B1F",051-730-2351,oilbank24@naver.com,,http://culture.lotteshopping.com,운영중
롯데쇼핑㈜광복점문화센터,"부산광역시 중구 중앙대로 2, 10F",051-678-2351,purekyojin@lotteshopping.com,051-678-2357,http://www.lotteshopping.com,운영중
